ASX_code, Company_name, Listing_date, GICs_industry_group, Market_CapAHY,ASALEO CARE LIMITED,Not provided,Consumer Durables & Apparel,
BRV,BIG RIVER GOLD LTD,6/02/2004,Materials,92118895
CAM,CLIME CAPITAL LIMITED,3/02/2004,Investment Trust/Fund,127301134
TSO,TESORO RESOURCES LIMITED,28/01/2004,Materials,86024632
AAP,AUSTRALIAN AGRICULTURAL PROJECTS LIMITED,7/01/2004,Food, Beverage & Tobacco,7320999
APH,AUSTRALIAN PRIMARY HEMP LIMITED,23/12/2003,Food, Beverage & Tobacco,31396669
CGF,CHALLENGER LIMITED,23/12/2003,Diversified Financials,3637183927
MML,MEDUSA MINING LIMITED,23/12/2003,Materials,176692306
TZN,TERRAMIN AUSTRALIA LIMITED.,23/12/2003,Materials,63496882
VRC,VOLT RESOURCES LIMITED,19/12/2003,Materials,N/A
NST,NORTHERN STAR RESOURCES LTD,17/12/2003,Materials,11799781303
AZS,AZURE MINERALS LIMITED,16/12/2003,Materials,75481002
CGM,COUGAR METALS NL,16/12/2003,Materials,N/A
MVP,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,15/12/2003,Pharmaceuticals, Biotechnology & Life Sciences,328530138
BKI,BKI INVESTMENT COMPANY LIMITED,12/12/2003,Investment Trust/Fund,1197184204
CVW,CLEARVIEW WEALTH LIMITED,11/12/2003,Diversified Financials,336178555
BKT,BLACK ROCK MINING LIMITED,10/12/2003,Materials,123143305
UCM,USCOM LIMITED,10/12/2003,Health Care Equipment & Services,26245389
ACU,ACUMENTIS GROUP LIMITED,5/12/2003,Real Estate,18285593
BTR,BRIGHTSTAR RESOURCES LIMITED,5/12/2003,Materials,13632274
HNR,HANNANS LTD,5/12/2003,Materials,16519840
IFL,IOOF HOLDINGS LIMITED,5/12/2003,Diversified Financials,2753135269
ESS,ESSENTIAL METALS LIMITED,4/12/2003,Materials,19680095
IVC,INVOCARE LIMITED,4/12/2003,Consumer Services,1658139037
CDA,CODAN LIMITED,27/11/2003,Technology Hardware & Equipment,3194957156
AQD,AUSQUEST LIMITED,25/11/2003,Materials,18933366
TKL,TRAKA RESOURCES LIMITED,20/11/2003,Materials,8609906
IOD,IODM LIMITED,18/11/2003,Software & Services,154213620
LEP,ALE PROPERTY GROUP,12/11/2003,Real Estate,969972411
LRK,LARK DISTILLING CO. LTD,12/11/2003,Food, Beverage & Tobacco,201191227
TGR,TASSAL GROUP LIMITED,12/11/2003,Food, Beverage & Tobacco,749567765
PXS,PHARMAXIS LTD,10/11/2003,Pharmaceuticals, Biotechnology & Life Sciences,38942878
ARU,ARAFURA RESOURCES LIMITED,5/11/2003,Materials,168299735
CAZ,CAZALY RESOURCES LIMITED,31/10/2003,Materials,18478163
ORN,ORION MINERALS LTD,31/10/2003,Materials,146781948
RES,RESOURCE GENERATION LIMITED,31/10/2003,Energy,N/A
RDM,RED METAL LIMITED,27/10/2003,Materials,34382844
OEX,OILEX LTD,24/10/2003,Energy,19900900
JBH,JB HI-FI LIMITED,23/10/2003,Retailing,5755656937
DNK,DANAKALI LIMITED,17/10/2003,Materials,165264456
BOL,BOOM LOGISTICS LIMITED,14/10/2003,Capital Goods,64166131
AFL,AF LEGAL GROUP LTD,19/09/2003,Commercial & Professional Services,41168650
BKY,BERKELEY ENERGIA LIMITED,16/09/2003,Energy,133375679
NHC,NEW HOPE CORPORATION LIMITED,16/09/2003,Energy,1485757391
DGR,DGR GLOBAL LIMITED,21/08/2003,Materials,58534724
WAX,WAM RESEARCH LIMITED,19/08/2003,Investment Trust/Fund,325057945
KME,KIP MCGRATH EDUCATION CENTRES LIMITED,15/08/2003,Consumer Services,62402101
IPL,INCITEC PIVOT LIMITED,28/07/2003,Materials,4680762320
ZLD,ZELIRA THERAPEUTICS LIMITED,28/07/2003,Pharmaceuticals, Biotechnology & Life Sciences,54754856
PUA,PEAK MINERALS LIMITED,17/07/2003,Materials,12294053
KNH,KOON HOLDINGS LIMITED,11/07/2003,Capital Goods,N/A
BIS,BISALLOY STEEL GROUP LIMITED,23/06/2003,Materials,55161421
AWN,AWN HOLDINGS LIMITED,4/06/2003,Capital Goods,33660170
CQE,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,22/05/2003,Real Estate,1287326418
AGJ,AGRICULTURAL LAND TRUST,10/04/2003,Real Estate,N/A
FNT,FRONTIER RESOURCES LIMITED,9/04/2003,Materials,6847427
RMS,RAMELIUS RESOURCES LIMITED,31/03/2003,Materials,1436740474
TTL,TRANSCENDENCE TECHNOLOGIES LIMITED,21/03/2003,Software & Services,N/A
AUH,AUSTCHINA HOLDINGS LIMITED,17/03/2003,Energy,17975368
HMX,HAMMER METALS LIMITED,25/02/2003,Materials,72598727
AEF,AUSTRALIAN ETHICAL INVESTMENT LIMITED,17/12/2002,Diversified Financials,942928088
WOR,WORLEY LIMITED,28/11/2002,Energy,5972522304
PNM,PACIFIC NICKEL MINES LIMITED,26/11/2002,Materials,12678807
MTH,MITHRIL RESOURCES LIMITED,18/11/2002,Materials,37603729
ABP,ABACUS PROPERTY GROUP,14/11/2002,Real Estate,2603120919
CVS,CERVANTES CORPORATION LIMITED,6/11/2002,Materials,12432100
CGN,CRATER GOLD MINING LIMITED,1/11/2002,Materials,22094926
SIG,SIGMA HEALTHCARE LIMITED,30/10/2002,Health Care Equipment & Services,635565850
OBM,ORA BANDA MINING LTD,29/10/2002,Materials,159846040
RNE,RENU ENERGY LIMITED,12/09/2002,Utilities,7965775
EVN,EVOLUTION MINING LIMITED,20/08/2002,Materials,7859868591
PET,PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED,16/08/2002,Commercial & Professional Services,N/A
BSL,BLUESCOPE STEEL LIMITED,15/07/2002,Materials,11229841090
JRL,JINDALEE RESOURCES LIMITED,11/07/2002,Materials,133509915
NMT,NEOMETALS LTD,10/07/2002,Materials,280855902
KPT,KANGAROO ISLAND PLANTATION TIMBERS LTD,8/07/2002,Materials,62975600
IMA,IMAGE RESOURCES NL,4/07/2002,Materials,179521466
DEG,DE GREY MINING LIMITED,3/07/2002,Materials,1589672985
CAF,CENTREPOINT ALLIANCE LIMITED,25/06/2002,Diversified Financials,31020838
CRO,CIRRALTO LIMITED,29/05/2002,Software & Services,165260396
ABV,ADVANCED BRAKING TECHNOLOGY LTD,28/05/2002,Automobiles & Components,13270207
NXE,NEW ENERGY MINERALS LTD,10/05/2002,Materials,N/A
CTE,CRYOSITE LIMITED,9/05/2002,Pharmaceuticals, Biotechnology & Life Sciences,18275230
SDV,SCIDEV LTD,2/05/2002,Materials,133031003
SYD,SYDNEY AIRPORT,2/04/2002,Transportation,15517526455
CNI,CENTURIA CAPITAL GROUP,26/03/2002,Real Estate,2166101848
HAV,HAVILAH RESOURCES LIMITED,21/03/2002,Materials,67380990
COE,COOPER ENERGY LIMITED,13/03/2002,Energy,432221918
FMS,FLINDERS MINES LIMITED,20/02/2002,Materials,141832805
BUY,BOUNTY OIL & GAS NL,5/02/2002,Energy,19735218
VMT,VMOTO LIMITED,31/01/2002,Automobiles & Components,98871080
SHN,SUNSHINE GOLD LIMITED,25/01/2002,Materials,25793274
SUD,SUDA PHARMACEUTICALS LTD,24/01/2002,Pharmaceuticals, Biotechnology & Life Sciences,33657399
IGO,IGO LIMITED,17/01/2002,Materials,6020279113
ANP,ANTISENSE THERAPEUTICS LIMITED,20/12/2001,Pharmaceuticals, Biotechnology & Life Sciences,120640032
CF1,COMPLII FINTECH SOLUTIONS LTD,18/12/2001,Software & Services,18547521
TAS,TASMAN RESOURCES LTD,18/12/2001,Materials,19463416
AGI,AINSWORTH GAME TECHNOLOGY LIMITED,17/12/2001,Consumer Services,394048897
FPH,FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED,21/11/2001,Health Care Equipment & Services,16487520449
JHX,JAMES HARDIE INDUSTRIES PLC,15/10/2001,Materials,19900250260
PAA,PHARMAUST LIMITED,5/10/2001,Pharmaceuticals, Biotechnology & Life Sciences,29455883
AUZ,AUSTRALIAN MINES LIMITED,28/09/2001,Materials,83190531
PAN,PANORAMIC RESOURCES LIMITED,14/09/2001,Materials,317891671
LKE,LAKE RESOURCES N.L.,29/08/2001,Materials,365010803
TTB,TOTAL BRAIN LIMITED,28/08/2001,Health Care Equipment & Services,33574173
AAC,AUSTRALIAN AGRICULTURAL COMPANY LIMITED.,10/08/2001,Food, Beverage & Tobacco,816748942
VOR,VORTIV LIMITED,8/08/2001,Software & Services,5339926
SPA,SPACETALK LTD,17/07/2001,Media & Entertainment,28941753
MIR,MIRRABOOKA INVESTMENTS LIMITED,28/06/2001,Investment Trust/Fund,625441231
MIRNA,MIRRABOOKA INVESTMENTS LIMITED,28/06/2001,Investment Trust/Fund,625441231
CLE,CYCLONE METALS LIMITED,7/06/2001,Materials,N/A
GLB,GLOBE INTERNATIONAL LIMITED,24/05/2001,Consumer Durables & Apparel,236343763
HYD,HYDRIX LIMITED,11/05/2001,Technology Hardware & Equipment,29306795
DW8,DIGITAL WINE VENTURES LIMITED,4/04/2001,Retailing,136804274
FBU,FLETCHER BUILDING LIMITED,26/03/2001,Materials,5715218052
OAU,ORA GOLD LIMITED,22/03/2001,Materials,16841904
RMC,RESIMAC GROUP LTD,19/03/2001,Banks,967918573
AUR,AURIS MINERALS LIMITED,15/03/2001,Materials,23831298
PCG,PENGANA CAPITAL GROUP LIMITED,28/02/2001,Diversified Financials,171802481
CUV,CLINUVEL PHARMACEUTICALS LIMITED,13/02/2001,Pharmaceuticals, Biotechnology & Life Sciences,1492192208
FBR,FBR LTD,8/02/2001,Capital Goods,93704314
MEB,MEDIBIO LIMITED,29/01/2001,Health Care Equipment & Services,13462961
BIT,BIOTRON LIMITED,24/01/2001,Pharmaceuticals, Biotechnology & Life Sciences,36500501
FSA,FSA GROUP LIMITED,11/01/2001,Diversified Financials,129789437
AJM,ALTURA MINING LIMITED,8/01/2001,Materials,N/A
CMP,COMPUMEDICS LIMITED,21/12/2000,Health Care Equipment & Services,69093550
FSI,FLAGSHIP INVESTMENTS LIMITED,20/12/2000,Investment Trust/Fund,61752622
MOQ,MOQ LIMITED,19/12/2000,Software & Services,37103283
CIW,CLIME INVESTMENT MANAGEMENT LTD,15/12/2000,Diversified Financials,40570188
BXN,BIOXYNE LIMITED,14/12/2000,Household & Personal Products,17924071
GAP,GALE PACIFIC LIMITED,14/12/2000,Consumer Durables & Apparel,112910437
IRI,INTEGRATED RESEARCH LIMITED,13/12/2000,Software & Services,341846285
BAR,BARRA RESOURCES LIMITED,12/12/2000,Materials,12874554
JCS,JCURVE SOLUTIONS LTD,8/12/2000,Software & Services,19043919
NEA,NEARMAP LTD,7/12/2000,Software & Services,954966470
SEG,SPORTS ENTERTAINMENT GROUP LIMITED,28/11/2000,Media & Entertainment,62397285
IRE,IRESS LIMITED,3/11/2000,Software & Services,2506175877
ALT,ANALYTICA LIMITED,25/10/2000,Health Care Equipment & Services,11534503
EOS,ELECTRO OPTIC SYSTEMS HOLDINGS LIMITED,23/10/2000,Capital Goods,670059177
IOU,IOUPAY LIMITED,12/10/2000,Media & Entertainment,143367137
PME,PRO MEDICUS LIMITED,10/10/2000,Health Care Equipment & Services,5927554329
CLH,COLLECTION HOUSE LIMITED,4/10/2000,Diversified Financials,24131188
DEV,DEVEX RESOURCES LIMITED,3/10/2000,Energy,107741888
SPL,STARPHARMA HOLDINGS LIMITED,28/09/2000,Pharmaceuticals, Biotechnology & Life Sciences,621299380
SEQ,SEQUOIA FINANCIAL GROUP LTD,19/09/2000,Diversified Financials,72986870
TOY,TOYS'R'US ANZ LIMITED,14/09/2000,Retailing,97561269
FML,FOCUS MINERALS LTD,13/09/2000,Materials,46600884
HLO,HELLOWORLD TRAVEL LIMITED,13/09/2000,Consumer Services,257346223
AEI,AERIS ENVIRONMENTAL LTD,12/09/2000,Commercial & Professional Services,40231593
JAN,JANISON EDUCATION GROUP LIMITED,12/09/2000,Software & Services,191171834
CGO,CPT GLOBAL LIMITED,8/09/2000,Software & Services,20153276
WJA,WAMEJA LIMITED,8/09/2000,Software & Services,175573346
CCP,CREDIT CORP GROUP LIMITED,4/09/2000,Diversified Financials,1985815127
BTC,BTC HEALTH LTD,29/08/2000,Investment Trust/Fund,18213773
PTL,PENTAL LIMITED,29/08/2000,Household & Personal Products,55181506
OCL,OBJECTIVE CORPORATION LIMITED,17/08/2000,Software & Services,1582936440
IFM,INFOMEDIA LTD,16/08/2000,Software & Services,565522323
TWD,TAMAWOOD LIMITED,14/08/2000,Consumer Durables & Apparel,99740666
IAG,INSURANCE AUSTRALIA GROUP LIMITED,8/08/2000,Insurance,12350152032
WSA,WESTERN AREAS LIMITED,28/07/2000,Materials,781592867
SHE,STONEHORSE ENERGY LIMITED,24/07/2000,Energy,15734995
RSH,RESPIRI LIMITED,14/07/2000,Health Care Equipment & Services,51321696
CAD,CAENEUS MINERALS LTD,11/07/2000,Materials,35882912
DUB,DUBBER CORPORATION LIMITED,30/06/2000,Software & Services,776287197
APA,APA GROUP,13/06/2000,Utilities,10453859493
SCU,STEMCELL UNITED LIMITED,13/06/2000,Pharmaceuticals, Biotechnology & Life Sciences,17736451
HSN,HANSEN TECHNOLOGIES LIMITED,1/06/2000,Software & Services,1251033074
WFL,WELLFULLY LIMITED,29/05/2000,Pharmaceuticals, Biotechnology & Life Sciences,11540126
STA,STRANDLINE RESOURCES LIMITED,17/05/2000,Materials,223236510
LAW,LAWFINANCE LIMITED,12/05/2000,Diversified Financials,48517181
IMS,IMPELUS LIMITED,11/05/2000,Media & Entertainment,N/A
MOZ,MOSAIC BRANDS LIMITED,11/05/2000,Retailing,57514443
ASP,ASPERMONT LIMITED.,27/04/2000,Media & Entertainment,67776359
CKA,COKAL LIMITED,17/04/2000,Materials,55474939
HIT,HITECH GROUP AUSTRALIA LIMITED,17/04/2000,Commercial & Professional Services,84240000
ARC,AUSTRALIAN RURAL CAPITAL LIMITED,14/04/2000,Diversified Financials,8039615
ADO,ANTEOTECH LTD,7/04/2000,Pharmaceuticals, Biotechnology & Life Sciences,497933389
GLH,GLOBAL HEALTH LIMITED,4/04/2000,Health Care Equipment & Services,24021121
ATH,ALTERITY THERAPEUTICS LIMITED,28/03/2000,Pharmaceuticals, Biotechnology & Life Sciences,62520500
TOP,THORNEY OPPORTUNITIES LTD,22/03/2000,Investment Trust/Fund,109038836
SRK,STRIKE RESOURCES LIMITED,7/03/2000,Materials,68850000
LIN,LINDIAN RESOURCES LIMITED,2/03/2000,Materials,15706651
PCH,PROPERTY CONNECT HOLDINGS LIMITED,23/02/2000,Media & Entertainment,685863
BLD,BORAL LIMITED.,21/02/2000,Materials,8703743197
OOK,OOKAMI LIMITED,21/02/2000,Software & Services,N/A
AMH,AMCIL LIMITED,10/02/2000,Investment Trust/Fund,364465879
OBL,OMNI BRIDGEWAY LIMITED,28/01/2000,Diversified Financials,941227898
88E,88 ENERGY LIMITED,20/01/2000,Energy,413855583
ICS,ICSGLOBAL LIMITED,23/12/1999,Health Care Equipment & Services,N/A
KBC,KEYBRIDGE CAPITAL LIMITED,23/12/1999,Diversified Financials,14411465
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED,22/12/1999,Materials,31369665
BNO,BIONOMICS LIMITED,21/12/1999,Pharmaceuticals, Biotechnology & Life Sciences,191443381
LCD,LATITUDE CONSOLIDATED LIMITED,21/12/1999,Materials,50329175
AQC,AUSTRALIAN PACIFIC COAL LIMITED,17/12/1999,Materials,9087266
SKF,SKYFII LTD,17/12/1999,Software & Services,46129213
CM8,CROWD MEDIA HOLDINGS LIMITED,16/12/1999,Media & Entertainment,13020639
TFL,TASFOODS LIMITED,16/12/1999,Food, Beverage & Tobacco,38709293
A2B,A2B AUSTRALIA LIMITED,14/12/1999,Transportation,155355581
WCG,WEBCENTRAL GROUP LIMITED.,14/12/1999,Software & Services,73798698
IXR,IONIC RARE EARTHS LIMITED,10/12/1999,Materials,86572787
TNE,TECHNOLOGY ONE LIMITED,8/12/1999,Software & Services,2942647256
SRV,SERVCORP LIMITED,6/12/1999,Real Estate,336926250
IVODE,INVIGOR GROUP LIMITED,3/12/1999,Media & Entertainment,0
REA,REA GROUP LTD,1/12/1999,Media & Entertainment,22208904178
CLV,CLOVER CORPORATION LIMITED,30/11/1999,Materials,298526637
RMD,RESMED INC,25/11/1999,Health Care Equipment & Services,47755442894
CLT,CELLNET GROUP LIMITED,17/11/1999,Technology Hardware & Equipment,13100110
AGG,ANGLOGOLD ASHANTI LIMITED,16/11/1999,Materials,9611105331
BSA,BSA LIMITED,15/11/1999,Commercial & Professional Services,138760281
ST1,SPIRIT TECHNOLOGY SOLUTIONS LTD,22/10/1999,Telecommunication Services,176118852
PGC,PARAGON CARE LIMITED,15/10/1999,Health Care Equipment & Services,92918455
TWR,TOWER LIMITED,28/09/1999,Insurance,286720135
MAQ,MACQUARIE TELECOM GROUP LIMITED,27/09/1999,Telecommunication Services,1115708676
YOW,YOWIE GROUP LTD,15/09/1999,Food, Beverage & Tobacco,8961284
HTA,HUTCHISON TELECOMMUNICATIONS (AUSTRALIA) LIMITED,17/08/1999,Telecommunication Services,1560838486
LVT,LIVETILES LIMITED,17/08/1999,Software & Services,136858411
WAM,WAM CAPITAL LIMITED,12/08/1999,Investment Trust/Fund,1941085419
AJL,AJ LUCAS GROUP LIMITED,10/08/1999,Capital Goods,31103453
ATM,ANEKA TAMBANG (PERSERO) TBK (PT),9/08/1999,Materials,N/A
ALU,ALTIUM LIMITED,4/08/1999,Software & Services,4757022033
WEC,WHITE ENERGY COMPANY LIMITED,23/07/1999,Energy,100682233
RKN,RECKON LIMITED,19/07/1999,Software & Services,113861306
HT8,HARRIS TECHNOLOGY GROUP LIMITED,24/06/1999,Retailing,34246480
MRM,MMA OFFSHORE LIMITED,21/06/1999,Energy,143731294
MGR,MIRVAC GROUP,16/06/1999,Real Estate,11300787184
SRN,SUREFIRE RESOURCES NL,11/06/1999,Materials,15311946
VOC,VOCUS GROUP LIMITED,10/06/1999,Telecommunication Services,N/A
BRG,BREVILLE GROUP LIMITED,25/05/1999,Consumer Durables & Apparel,4132099511
IMC,IMMURON LIMITED,30/04/1999,Pharmaceuticals, Biotechnology & Life Sciences,N/A
IVT,INVENTIS LIMITED,14/04/1999,Commercial & Professional Services,9454636
SKC,SKYCITY ENTERTAINMENT GROUP LIMITED,29/03/1999,Consumer Services,2440258721
AIY,AUTHORISED INVESTMENT FUND LIMITED,19/03/1999,Investment Trust/Fund,N/A
AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,22/02/1999,Transportation,9895543641
LER,LEAF RESOURCES LTD,5/01/1999,Materials,171444731
OAR,OAR RESOURCES LIMITED,17/12/1998,Materials,27503257
LIC,LIFESTYLE COMMUNITIES LIMITED,15/12/1998,Real Estate,1625676787
ASB,AUSTAL LIMITED,8/12/1998,Capital Goods,747880754
ISX,ISIGNTHIS LTD,7/12/1998,Software & Services,N/A
PNV,POLYNOVO LIMITED,26/11/1998,Health Care Equipment & Services,1832044882
QUE,QUESTE COMMUNICATIONS LIMITED,11/11/1998,Diversified Financials,1488978
ZIM,ZIMPLATS HOLDINGS LIMITED,15/10/1998,Materials,2169975004
ASX,ASX LIMITED,14/10/1998,Diversified Financials,14953290313
BWP,BWP TRUST,16/09/1998,Real Estate,2736555001
HLS,HEALIUS LIMITED,3/07/1998,Health Care Equipment & Services,2834748917
AMP,AMP LIMITED,15/06/1998,Diversified Financials,3883357142
CCX,CITY CHIC COLLECTIVE LIMITED,28/05/1998,Retailing,1227041213
SLX,SILEX SYSTEMS LIMITED,7/05/1998,Semiconductors & Semiconductor Equipment,155490605
PRO,PROPHECY INTERNATIONAL HOLDINGS LIMITED,22/04/1998,Software & Services,35230764
NAM,NAMOI COTTON LIMITED,6/04/1998,Commercial & Professional Services,62620985
GNC,GRAINCORP LIMITED,30/03/1998,Food & Staples Retailing,1171740815
MAY,MELBANA ENERGY LIMITED,27/03/1998,Energy,53287582
GGE,GRAND GULF ENERGY LIMITED,20/03/1998,Energy,3837495
OMH,OM HOLDINGS LIMITED,12/03/1998,Materials,620443603
FZR,FITZROY RIVER CORPORATION LTD,4/03/1998,Energy,16193138
ADA,ADACEL TECHNOLOGIES LIMITED,27/02/1998,Software & Services,68356487
ELE,ELMORE LTD,25/02/1998,Materials,17370955
TTI,TRAFFIC TECHNOLOGIES LTD.,17/02/1998,Transportation,20735662
DTL,DATA#3 LIMITED,23/12/1997,Software & Services,839163478
FRM,FARM PRIDE FOODS LIMITED,19/12/1997,Food, Beverage & Tobacco,20968467
WEB,WEBJET LIMITED,19/11/1997,Retailing,1847981926
TLS,TELSTRA CORPORATION LIMITED.,17/11/1997,Telecommunication Services,44718799935
AIZ,AIR NEW ZEALAND LIMITED,1/10/1997,Transportation,1628124131
RHC,RAMSAY HEALTH CARE LIMITED,24/09/1997,Health Care Equipment & Services,14373771074
ICN,ICON ENERGY LIMITED,22/09/1997,Energy,8964104
NWE,NORWEST ENERGY NL,19/09/1997,Energy,40587547
VAL,VALOR RESOURCES LIMITED,29/08/1997,Materials,28938314
OIL,OPTISCAN IMAGING LIMITED,8/08/1997,Health Care Equipment & Services,135577332
API,AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED,16/06/1997,Health Care Equipment & Services,544384919
MCR,MINCOR RESOURCES NL,16/06/1997,Materials,449661777
AGD,AUSTRAL GOLD LIMITED,18/04/1997,Materials,90382500
AGY,ARGOSY MINERALS LIMITED,3/04/1997,Materials,125027170
DMC,DESIGN MILK CO LIMITED,24/03/1997,Retailing,13065405
FGX,FUTURE GENERATION INVESTMENT COMPANY LIMITED,6/03/1997,Investment Trust/Fund,555739208
KLR,KAILI RESOURCES LIMITED,6/03/1997,Energy,3685009
RIM,RIMFIRE PACIFIC MINING NL,4/03/1997,Materials,18062447
CCV,CASH CONVERTERS INTERNATIONAL,7/02/1997,Diversified Financials,144335353
VIP,VIP GLOVES LTD,5/02/1997,Health Care Equipment & Services,36150546
AXI,AXIOM PROPERTIES LIMITED,31/01/1997,Real Estate,28559101
IGN,IGNITE LIMITED,16/01/1997,Commercial & Professional Services,5195766
BPP,BABYLON PUMP & POWER LIMITED,13/12/1996,Capital Goods,21874274
CDP,CARINDALE PROPERTY TRUST,28/11/1996,Real Estate,312900000
SES,SECOS GROUP LTD,21/11/1996,Materials,155411540
MSM,MSM CORPORATION INTERNATIONAL LTD,20/11/1996,Media & Entertainment,N/A
RED,RED 5 LIMITED,16/10/1996,Materials,457533033
ADN,ANDROMEDA METALS LIMITED,17/09/1996,Materials,345716452
BLZ,BLAZE INTERNATIONAL LIMITED,12/09/1996,Energy,10965004
CL8,CARLY HOLDINGS LIMITED,9/09/1996,Retailing,7298769
HRR,HERON RESOURCES LIMITED,7/08/1996,Materials,21433230
ALL,ARISTOCRAT LEISURE LIMITED,9/07/1996,Consumer Services,26876323274
NCR,NUCOAL RESOURCES LIMITED,31/05/1996,Materials,8454736
RMG,RMG LIMITED,11/04/1996,Materials,N/A
GCR,GOLDEN CROSS RESOURCES LTD,27/03/1996,Materials,N/A
JPR,JUPITER ENERGY LIMITED,14/03/1996,Energy,5061464
TCL,TRANSURBAN GROUP,14/03/1996,Transportation,38634726216
GLL,GALILEE ENERGY LIMITED,15/02/1996,Energy,165345911
VIA,VIAGOLD RARE EARTH RESOURCES HOLDINGS LIMITED,7/02/1996,Materials,6831617
TDL,TBG DIAGNOSTICS LIMITED,22/12/1995,Pharmaceuticals, Biotechnology & Life Sciences,N/A
EQE,EQUUS MINING LIMITED,12/12/1995,Materials,25262790
CUE,CUE ENERGY RESOURCES LIMITED,11/12/1995,Energy,43981542
COH,COCHLEAR LIMITED,4/12/1995,Health Care Equipment & Services,16135569064
FLT,FLIGHT CENTRE TRAVEL GROUP LIMITED,1/12/1995,Consumer Services,2948349436
FFG,FATFISH GROUP LIMITED,23/11/1995,Diversified Financials,68272130
CQR,CHARTER HALL RETAIL REIT,15/11/1995,Real Estate,2165100150
VII,VIETNAM INDUSTRIAL INVESTMENTS LIMITED,18/09/1995,Materials,N/A
LEG,LEGEND MINING LIMITED,25/08/1995,Materials,289289251
QAN,QANTAS AIRWAYS LIMITED,31/07/1995,Transportation,8732386952
DJW,DJERRIWARRH INVESTMENTS LIMITED,28/06/1995,Investment Trust/Fund,727245072
DJWN,DJERRIWARRH INVESTMENTS LIMITED,28/06/1995,Investment Trust/Fund,727245072
NOR,NORWOOD SYSTEMS LIMITED,27/06/1995,Software & Services,3945073
BCB,BOWEN COKING COAL LIMITED,22/06/1995,Materials,67513896
SDG,SUNLAND GROUP LIMITED,28/02/1995,Real Estate,327213741
HGMDD,HIGH GRADE METALS LIMITED,13/02/1995,Materials,0
PPK,PPK GROUP LIMITED,21/12/1994,Capital Goods,1371397612
JDR,JADAR RESOURCES LIMITED,7/12/1994,Materials,15669150
MXI,MAXITRANS INDUSTRIES LIMITED,7/12/1994,Capital Goods,87910935
BNL,BLUE STAR HELIUM LIMITED,24/11/1994,Energy,43927202
MHI,MERCHANT HOUSE INTERNATIONAL LIMITED,31/10/1994,Consumer Durables & Apparel,N/A
AGS,ALLIANCE RESOURCES LIMITED,19/10/1994,Materials,31202570
BLU,BLUE ENERGY LIMITED.,13/10/1994,Energy,90364011
RFT,RECTIFIER TECHNOLOGIES LTD,22/09/1994,Capital Goods,39895317
ABA,AUSWIDE BANK LTD,19/09/1994,Banks,270480225
KZA,KAZIA THERAPEUTICS LIMITED,1/09/1994,Pharmaceuticals, Biotechnology & Life Sciences,174968916
CWP,CEDAR WOODS PROPERTIES LIMITED,31/08/1994,Real Estate,539316329
TAH,TABCORP HOLDINGS LIMITED,15/08/1994,Consumer Services,11507978883
FGR,FIRST GRAPHENE LIMITED,8/08/1994,Materials,153871568
FRI,FINBAR GROUP LIMITED,5/08/1994,Real Estate,231304671
EMR,EMERALD RESOURCES NL,22/07/1994,Materials,474165430
HGO,HILLGROVE RESOURCES LIMITED,22/07/1994,Materials,56218163
LAU,LINDSAY AUSTRALIA LIMITED,5/07/1994,Transportation,114049205
SW1,SWIFT MEDIA LIMITED,30/06/1994,Media & Entertainment,10993979
PMC,PLATINUM CAPITAL LIMITED,29/06/1994,Investment Trust/Fund,445584730
HGL,HUDSON INVESTMENT GROUP LIMITED,9/06/1994,Real Estate,14246384
CSL,CSL LIMITED,8/06/1994,Pharmaceuticals, Biotechnology & Life Sciences,1.29E+11
CPU,COMPUTERSHARE LIMITED.,27/05/1994,Software & Services,10124540965
PEN,PENINSULA ENERGY LIMITED,26/05/1994,Energy,159362910
RNT,RENT.COM.AU LIMITED,26/05/1994,Media & Entertainment,57659863
HHM,HAMPTON HILL MINING NL,10/05/1994,Materials,N/A
LPD,LEPIDICO LTD,19/04/1994,Materials,73824989
PDN,PALADIN ENERGY LTD,29/03/1994,Energy,1325489417
TPS,THREAT PROTECT AUSTRALIA LIMITED,3/03/1994,Commercial & Professional Services,6746776
CRL,COMET RESOURCES LIMITED,2/03/1994,Materials,12448622
NAE,NEW AGE EXPLORATION LIMITED,18/02/1994,Energy,15712388
RCT,REEF CASINO TRUST,11/02/1994,Consumer Services,120020497
PRL,PROVINCE RESOURCES LTD,9/02/1994,Materials,144580775
AVJ,AVJENNINGS LIMITED,27/01/1994,Real Estate,251863051
FYI,FYI RESOURCES LIMITED,20/01/1994,Materials,178899834
PRN,PERENTI GLOBAL LIMITED,6/01/1994,Materials,485963702
ATP,ATLAS PEARLS LTD,31/12/1993,Consumer Durables & Apparel,6418076
CTO,CITIGOLD CORPORATION LIMITED,23/12/1993,Materials,30580000
RCP,REDBANK COPPER LIMITED,22/12/1993,Materials,35579900
POS,POSEIDON NICKEL LIMITED,29/11/1993,Materials,294988559
